HomeElo,AwayElo,HT_RecentPoints,HT_HomeRecentPoints,HT_AwayRecentPoints,HT_TotalPoints,AT_RecentPoints,AT_HomeRecentPoints,AT_AwayRecentPoints,AT_TotalPoints,HT_RecentGoals,HT_HomeRecentGoals,HT_AwayRecentGoals,HT_RecentGD,HT_HomeRecentGD,HT_AwayRecentGD,HT_TotalGoals,HT_TotalGD,AT_RecentGoals,AT_HomeRecentGoals,AT_AwayRecentGoals,AT_RecentGD,AT_HomeRecentGD,AT_AwayRecentGD,AT_TotalGoals,AT_TotalGD,HT_RecentShots,HT_HomeRecentShots,HT_AwayRecentShots,HT_RecentSOT,HT_HomeRecentSOT,HT_AwayRecentSOT,HT_TotalShots,HT_TotalSOT,AT_RecentShots,AT_HomeRecentShots,AT_AwayRecentShots,AT_RecentSOT,AT_HomeRecentSOT,AT_AwayRecentSOT,AT_TotalShots,AT_TotalSOT,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,EloDiff,PointsDiff,RecentPointsDiff,HomeAwayPointsDiff,GoalsDiff,RecentGoalsDiff,HomeAwayGoalsDiff,GDDiff,RecentGDDiff,HomeAwayGDDiff,ShotsDiff,RecentShotsDiff,HomeAwayShotsDiff,SOTDiff,RecentSOTDiff,HomeAwaySOTDiff,ARDiff,MRDiff,DRDiff,ORDiff,B365H,B365D,B365A,Season,FTR
956.3545748826972,960.195730448463,0.8333333333333334,1.6666666666666667,0.16666666666666666,24,0.8333333333333334,1.3333333333333333,0.16666666666666666,23,2.5,1.1666666666666667,0.5,1.8333333333333333,-0.16666666666666666,-2.3333333333333335,25.0,-23.0,3.0,1.1666666666666667,0.16666666666666666,0.3333333333333333,-0.8333333333333334,-1.5,20.0,-13.0,25.666666666666668,11.333333333333334,9.666666666666666,11.5,3.1666666666666665,4.5,247.0,86.0,29.666666666666668,13.0,8.666666666666666,8.666666666666666,3.5,2.0,231.0,65.0,75,76,76,76,74,76,74,75,-3.8411555657658027,1,0.0,1.5,5.0,-0.5,1.0,-10.0,1.5,1.3333333333333333,16.0,-4.0,2.666666666666668,21.0,2.833333333333334,1.1666666666666665,1,0,2,1,2.2,3.2,3.39,2017-18,D
960.0884955616801,991.6785821072934,1.6666666666666667,1.6666666666666667,0.6666666666666666,22,0.5,1.1666666666666667,1.0,29,2.8333333333333335,1.0,0.8333333333333334,0.8333333333333334,-0.3333333333333333,-1.3333333333333333,18.0,-17.0,1.8333333333333333,0.6666666666666666,0.6666666666666666,-0.16666666666666666,-0.5,-0.16666666666666666,16.0,-4.0,21.333333333333332,9.166666666666666,6.5,7.833333333333333,2.5,2.5,192.0,51.0,25.0,9.5,9.5,6.666666666666667,3.0,3.6666666666666665,221.0,69.0,76,75,74,75,76,77,78,77,-31.590086545613303,-7,1.1666666666666667,0.6666666666666667,2.0,1.0000000000000002,0.33333333333333337,-13.0,1.0,-0.16666666666666666,-29.0,-3.666666666666668,-0.3333333333333339,-18.0,1.166666666666666,-1.1666666666666665,0,-2,-4,-2,2.37,3.0,3.25,2017-18,H
1062.3951995282812,1028.6101926632998,2.0,2.6666666666666665,1.5,46,1.3333333333333333,1.8333333333333333,1.0,39,2.6666666666666665,3.1666666666666665,1.6666666666666667,0.6666666666666666,2.5,0.3333333333333333,49.0,25.0,4.0,3.3333333333333335,1.1666666666666667,1.6666666666666667,1.6666666666666667,-0.3333333333333333,46.0,14.0,26.333333333333332,22.333333333333332,12.5,8.166666666666666,8.333333333333334,4.166666666666667,438.0,145.0,26.333333333333332,18.333333333333332,14.0,9.833333333333334,8.166666666666666,4.833333333333333,382.0,148.0,85,83,82,83,84,80,81,82,33.78500686498137,7,0.6666666666666667,1.6666666666666665,3.0,-1.3333333333333335,1.9999999999999998,11.0,-1.0,2.8333333333333335,56.0,0.0,8.333333333333332,-3.0,-1.6666666666666679,3.500000000000001,1,3,1,1,2.0,3.6,3.5,2017-18,H
980.3343606706433,956.2697535657194,1.5,1.6666666666666667,1.3333333333333333,27,0.8333333333333334,1.3333333333333333,0.16666666666666666,27,3.0,1.0,2.1666666666666665,0.0,0.3333333333333333,0.5,30.0,-10.0,3.0,1.8333333333333333,0.3333333333333333,1.0,0.0,-1.1666666666666667,34.0,-11.0,22.5,8.666666666666666,7.666666666666667,7.333333333333333,3.0,4.0,223.0,83.0,23.166666666666668,12.666666666666666,10.166666666666666,8.666666666666666,3.6666666666666665,2.3333333333333335,295.0,78.0,79,76,74,77,78,77,75,77,24.06460710492388,0,0.6666666666666666,1.5,-4.0,0.0,0.6666666666666667,1.0,-1.0,1.5,-72.0,-0.6666666666666679,-1.5,5.0,-1.333333333333333,0.6666666666666665,1,-1,-1,0,2.5,3.29,2.79,2017-18,H
924.1827177840455,988.6924383239277,0.16666666666666666,0.8333333333333334,0.6666666666666666,18,2.3333333333333335,1.8333333333333333,1.0,28,2.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,-1.0,-1.0,15.0,-31.0,3.0,1.6666666666666667,1.3333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,29.0,-8.0,17.166666666666668,10.0,7.666666666666667,7.166666666666667,3.3333333333333335,3.1666666666666665,213.0,66.0,28.5,15.833333333333334,12.5,9.833333333333334,6.166666666666667,4.833333333333333,292.0,103.0,75,73,74,74,76,75,75,76,-64.50972053988221,-10,-2.166666666666667,-0.16666666666666663,-14.0,-0.5,-0.4999999999999999,-23.0,0.16666666666666666,-0.6666666666666667,-79.0,-11.333333333333332,-2.5,-37.0,-2.666666666666667,-1.4999999999999996,-1,-2,-1,-2,3.25,3.2,2.25,2017-18,H
964.3876765379332,1081.9321886704954,1.1666666666666667,0.6666666666666666,1.0,24,2.1666666666666665,2.0,2.1666666666666665,50,2.6666666666666665,1.0,1.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.5,26.0,-10.0,3.5,2.3333333333333335,2.8333333333333335,-0.16666666666666666,1.1666666666666667,1.8333333333333333,58.0,28.0,24.333333333333332,11.333333333333334,11.333333333333334,6.666666666666667,3.8333333333333335,4.0,281.0,84.0,24.666666666666668,16.833333333333332,16.833333333333332,8.333333333333334,5.5,6.333333333333333,438.0,163.0,76,77,75,76,85,81,80,81,-117.5445121325622,-26,-0.9999999999999998,-1.5,-32.0,-0.8333333333333335,-1.8333333333333335,-38.0,-0.16666666666666666,-2.5,-157.0,-0.3333333333333357,-5.499999999999998,-79.0,-1.666666666666667,-2.4999999999999996,-9,-4,-5,-5,4.2,3.79,1.8,2017-18,A
1051.2705020515098,930.4781150820104,1.3333333333333333,2.1666666666666665,1.3333333333333333,47,0.8333333333333334,1.0,0.3333333333333333,19,3.5,1.5,1.6666666666666667,0.16666666666666666,1.0,0.3333333333333333,41.0,22.0,2.8333333333333335,1.0,0.5,0.8333333333333334,0.0,-1.1666666666666667,19.0,-16.0,28.333333333333332,21.5,16.0,11.166666666666666,8.333333333333334,5.666666666666667,379.0,145.0,24.5,14.5,9.666666666666666,8.0,4.0,3.0,252.0,76.0,84,86,82,83,79,75,77,76,120.79238696949938,28,0.4999999999999999,1.8333333333333333,22.0,0.6666666666666665,1.0,38.0,-0.6666666666666667,2.166666666666667,127.0,3.833333333333332,11.833333333333334,69.0,3.166666666666666,5.333333333333334,5,11,5,7,1.36,4.75,8.0,2017-18,H
960.0851776083704,970.995234019039,1.0,1.3333333333333333,0.3333333333333333,24,2.1666666666666665,1.6666666666666667,0.6666666666666666,25,3.0,1.1666666666666667,0.3333333333333333,0.0,-0.8333333333333334,-1.3333333333333333,21.0,-13.0,2.1666666666666665,1.0,0.8333333333333334,0.16666666666666666,-0.3333333333333333,-1.3333333333333333,19.0,-16.0,29.0,13.0,9.666666666666666,8.666666666666666,3.5,2.6666666666666665,245.0,71.0,20.666666666666668,8.166666666666666,6.5,6.5,2.6666666666666665,2.5,204.0,55.0,74,76,74,75,76,75,74,75,-10.91005641066863,-1,-1.1666666666666665,0.6666666666666666,2.0,0.8333333333333335,0.33333333333333337,3.0,-0.16666666666666666,0.4999999999999999,41.0,8.333333333333332,6.5,16.0,2.166666666666666,1.0,-2,1,0,0,2.14,3.25,4.0,2017-18,H
980.7718436499346,957.6474465972002,0.3333333333333333,1.1666666666666667,0.5,29,1.0,0.5,1.0,24,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,-0.5,-0.5,16.0,-5.0,3.0,0.8333333333333334,1.3333333333333333,-0.6666666666666666,-1.0,-0.5,26.0,-12.0,24.833333333333332,9.5,10.0,6.166666666666667,3.0,3.1666666666666665,234.0,70.0,24.166666666666668,11.333333333333334,11.333333333333334,7.0,4.0,4.0,287.0,88.0,76,77,78,77,76,77,75,76,23.124397052734366,5,-0.6666666666666667,0.16666666666666674,-10.0,-1.6666666666666667,-0.6666666666666666,7.0,0.6666666666666666,0.0,-53.0,0.6666666666666643,-1.833333333333334,-18.0,-0.833333333333333,-1.0,0,0,3,1,2.89,3.1,2.79,2017-18,D
993.5217735445725,956.4651277227898,1.3333333333333333,1.8333333333333333,0.6666666666666666,32,0.8333333333333334,1.8333333333333333,0.16666666666666666,25,2.6666666666666665,1.5,1.3333333333333333,1.6666666666666667,0.5,-0.6666666666666666,33.0,-1.0,2.5,1.3333333333333333,0.5,1.8333333333333333,0.3333333333333333,-2.3333333333333335,26.0,-23.0,20.333333333333332,11.833333333333334,9.666666666666666,7.666666666666667,3.8333333333333335,3.5,253.0,85.0,25.0,12.166666666666666,9.666666666666666,10.5,3.5,4.5,262.0,89.0,79,79,76,78,75,76,76,76,37.056645821782695,7,0.4999999999999999,1.6666666666666665,7.0,0.16666666666666652,1.0,22.0,-0.16666666666666652,2.8333333333333335,-9.0,-4.666666666666668,2.166666666666668,-4.0,-2.833333333333333,-0.6666666666666665,4,3,0,2,1.72,3.89,5.25,2017-18,D
1088.6724186112283,989.6428311029449,2.1666666666666665,2.0,2.1666666666666665,53,1.5,2.0,1.3333333333333333,30,3.3333333333333335,2.3333333333333335,2.3333333333333335,-0.6666666666666666,1.1666666666666667,1.5,60.0,30.0,2.8333333333333335,1.1666666666666667,2.1666666666666665,0.16666666666666666,0.6666666666666666,0.5,32.0,-8.0,24.333333333333332,16.833333333333332,17.5,8.5,5.5,6.0,454.0,167.0,21.833333333333332,8.666666666666666,7.666666666666667,7.333333333333333,3.0,4.0,231.0,87.0,85,81,80,81,79,76,74,77,99.02958750828338,23,0.6666666666666665,0.6666666666666667,28.0,0.5,0.16666666666666696,38.0,-0.8333333333333333,0.6666666666666667,223.0,2.5,9.166666666666664,80.0,1.166666666666667,1.5,6,5,6,4,1.22,7.5,13.0,2017-18,H
946.9612831334177,974.092019474441,0.8333333333333334,1.3333333333333333,0.16666666666666666,27,1.1666666666666667,1.8333333333333333,0.3333333333333333,28,2.8333333333333335,1.8333333333333333,0.3333333333333333,1.5,0.0,-1.3333333333333333,34.0,-13.0,3.5,1.5,0.6666666666666666,1.5,0.5,-2.0,30.0,-16.0,23.333333333333332,12.666666666666666,10.166666666666666,8.666666666666666,3.6666666666666665,2.6666666666666665,306.0,82.0,25.666666666666668,9.666666666666666,6.5,8.0,3.3333333333333335,1.6666666666666667,234.0,74.0,78,77,75,77,77,80,79,79,-27.130736341023294,-1,-0.33333333333333337,1.0,4.0,-0.6666666666666665,1.1666666666666665,3.0,0.0,2.0,72.0,-2.3333333333333357,6.166666666666666,8.0,0.6666666666666661,1.9999999999999998,1,-3,-4,-2,2.25,3.39,3.5,2017-18,H
923.8211768317391,936.0184100793325,0.6666666666666666,1.0,0.3333333333333333,19,0.5,0.8333333333333334,0.6666666666666666,21,3.0,1.0,0.5,1.3333333333333333,0.0,-1.5,19.0,-19.0,3.3333333333333335,1.1666666666666667,0.8333333333333334,0.6666666666666666,-0.8333333333333334,-1.0,19.0,-28.0,24.5,14.5,9.833333333333334,8.333333333333334,4.0,3.0,260.0,77.0,18.5,9.333333333333334,7.666666666666667,7.333333333333333,3.0,3.1666666666666665,228.0,70.0,79,75,77,76,75,73,74,74,-12.19723324759343,-2,0.16666666666666663,0.33333333333333337,0.0,-0.3333333333333335,0.16666666666666663,9.0,0.6666666666666666,1.0,32.0,6.0,6.833333333333333,7.0,1.0000000000000009,0.8333333333333335,4,2,3,2,1.95,3.29,4.75,2017-18,A
979.3820702086609,1071.4258422967278,1.3333333333333333,1.8333333333333333,1.3333333333333333,26,2.0,2.6666666666666665,1.5,49,2.5,1.5,1.5,0.8333333333333334,0.3333333333333333,-0.16666666666666666,24.0,-13.0,2.5,2.5,1.6666666666666667,1.1666666666666667,2.0,0.3333333333333333,50.0,26.0,23.333333333333332,15.166666666666666,11.833333333333334,7.666666666666667,3.6666666666666665,4.5,310.0,92.0,27.0,22.0,12.5,8.333333333333334,7.5,4.166666666666667,456.0,151.0,79,76,76,76,85,83,82,83,-92.04377208806682,-23,-0.6666666666666667,0.33333333333333326,-26.0,0.0,-0.16666666666666674,-39.0,-0.33333333333333337,0.0,-146.0,-3.666666666666668,2.666666666666666,-59.0,-0.666666666666667,-0.5000000000000004,-6,-7,-6,-7,7.5,4.5,1.5,2017-18,A
1083.0696503043246,1057.9274403017812,2.1666666666666665,1.8333333333333333,2.1666666666666665,53,1.3333333333333333,2.1666666666666665,1.3333333333333333,50,1.6666666666666667,1.5,1.6666666666666667,0.6666666666666666,0.8333333333333334,0.6666666666666666,47.0,30.0,3.1666666666666665,1.8333333333333333,1.6666666666666667,-0.16666666666666666,1.3333333333333333,0.3333333333333333,44.0,25.0,26.666666666666668,15.166666666666666,12.333333333333334,7.666666666666667,5.333333333333333,4.0,353.0,123.0,29.333333333333332,21.333333333333332,16.0,10.5,8.0,5.666666666666667,399.0,153.0,85,83,81,83,84,86,82,83,25.14221000254338,3,0.8333333333333333,0.5,3.0,-1.4999999999999998,-0.16666666666666674,5.0,0.8333333333333333,0.5,-46.0,-2.6666666666666643,-0.8333333333333339,-30.0,-2.833333333333333,-0.3333333333333339,1,-3,-1,0,2.29,3.25,3.5,2017-18,H
1019.5795498948532,1133.0639585900017,1.1666666666666667,1.8333333333333333,0.8333333333333334,39,1.8333333333333333,3.0,1.8333333333333333,63,3.8333333333333335,3.3333333333333335,1.0,1.8333333333333333,1.6666666666666667,-0.5,46.0,13.0,3.6666666666666665,3.5,2.0,1.6666666666666667,2.8333333333333335,0.8333333333333334,73.0,54.0,25.666666666666668,18.333333333333332,13.166666666666666,9.833333333333334,8.166666666666666,4.0,388.0,149.0,24.5,18.833333333333332,16.166666666666668,10.166666666666666,8.666666666666666,6.166666666666667,428.0,182.0,84,80,81,82,85,87,83,84,-113.48440869514843,-24,-0.6666666666666665,0.0,-27.0,0.16666666666666696,1.3333333333333335,-41.0,0.16666666666666652,0.8333333333333334,-40.0,1.1666666666666679,2.1666666666666643,-33.0,-0.33333333333333215,1.9999999999999991,-1,-7,-2,-2,4.5,4.0,1.72,2017-18,A
980.1072510667678,963.3127174819163,0.3333333333333333,0.8333333333333334,0.5,30,1.1666666666666667,1.8333333333333333,0.3333333333333333,28,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,-0.6666666666666666,-0.5,17.0,-5.0,3.3333333333333335,1.5,0.5,2.0,0.5,-1.6666666666666667,30.0,-17.0,26.166666666666668,9.666666666666666,10.0,6.833333333333333,2.6666666666666665,3.1666666666666665,243.0,73.0,23.5,9.666666666666666,6.833333333333333,8.166666666666666,3.3333333333333335,1.6666666666666667,241.0,76.0,76,77,78,77,77,80,79,79,16.794533584851592,2,-0.8333333333333335,0.5,-13.0,-1.6666666666666667,0.16666666666666663,12.0,-2.0,1.0,2.0,2.666666666666668,2.833333333333333,-3.0,-1.333333333333333,0.9999999999999998,-1,-3,-1,-2,2.5,3.1,3.29,2017-18,H
992.4592236228534,976.8567460286407,1.0,1.5,0.6666666666666666,33,1.8333333333333333,1.8333333333333333,0.8333333333333334,28,2.5,1.5,1.3333333333333333,1.1666666666666667,0.3333333333333333,-0.6666666666666666,34.0,-1.0,3.3333333333333335,1.6666666666666667,1.1666666666666667,0.3333333333333333,-0.16666666666666666,-0.8333333333333334,30.0,-11.0,21.666666666666668,12.333333333333334,9.666666666666666,8.5,4.833333333333333,3.5,272.0,94.0,28.0,15.833333333333334,11.833333333333334,9.5,6.166666666666667,4.333333333333333,299.0,105.0,79,79,76,78,76,75,75,76,15.6024775942127,5,-0.8333333333333333,0.6666666666666666,4.0,-0.8333333333333335,0.33333333333333326,10.0,0.8333333333333335,1.1666666666666667,-27.0,-6.333333333333332,0.5,-11.0,-1.0,0.5,3,4,1,2,1.85,3.75,4.5,2017-18,D
958.3120391803669,957.5276776445089,1.1666666666666667,0.5,1.0,25,1.0,1.8333333333333333,0.3333333333333333,26,2.8333333333333335,0.8333333333333334,1.3333333333333333,-0.5,-1.0,-0.5,27.0,-12.0,2.0,1.3333333333333333,0.5,1.0,0.3333333333333333,-1.6666666666666667,27.0,-23.0,24.333333333333332,11.333333333333334,11.0,7.333333333333333,4.0,4.333333333333333,300.0,94.0,25.5,12.166666666666666,10.0,10.166666666666666,3.5,4.333333333333333,268.0,91.0,76,77,75,76,75,76,76,76,0.7843615358580109,-1,0.16666666666666674,0.16666666666666669,0.0,0.8333333333333335,0.33333333333333337,11.0,-1.5,0.6666666666666667,32.0,-1.1666666666666679,1.333333333333334,3.0,-2.833333333333333,-0.33333333333333304,1,1,-1,0,1.75,3.75,5.25,2017-18,D
960.6813205262378,982.4183720968409,1.6666666666666667,1.6666666666666667,0.6666666666666666,25,1.3333333333333333,2.0,1.3333333333333333,30,2.5,1.0,1.0,0.8333333333333334,-0.3333333333333333,-1.6666666666666667,20.0,-19.0,3.3333333333333335,1.1666666666666667,2.1666666666666665,0.6666666666666666,0.6666666666666666,0.16666666666666666,33.0,-11.0,22.166666666666668,8.166666666666666,8.0,6.166666666666667,2.6666666666666665,2.6666666666666665,215.0,56.0,20.833333333333332,8.666666666666666,7.666666666666667,8.5,3.0,4.0,238.0,91.0,76,75,74,75,79,76,74,77,-21.73705157060317,-5,0.3333333333333335,0.3333333333333335,-13.0,-0.8333333333333335,-1.1666666666666665,-8.0,0.16666666666666674,-0.5,-23.0,1.3333333333333357,0.4999999999999991,-35.0,-2.333333333333333,-1.3333333333333335,-3,-1,0,-2,2.6,3.25,3.0,2017-18,H
1078.8368958961314,945.6674896398853,2.3333333333333335,2.6666666666666665,1.8333333333333333,52,1.0,0.8333333333333334,1.1666666666666667,24,2.3333333333333335,2.5,1.6666666666666667,1.0,2.0,0.5,51.0,27.0,3.3333333333333335,1.1666666666666667,1.1666666666666667,0.0,-0.8333333333333334,-0.5,21.0,-27.0,24.5,22.0,13.5,8.0,7.5,4.5,470.0,155.0,20.0,9.333333333333334,9.5,8.0,3.0,3.8333333333333335,244.0,77.0,85,83,82,83,75,73,74,74,133.16940625624613,28,1.3333333333333335,1.4999999999999998,30.0,-1.0,1.3333333333333333,54.0,1.0,2.5,226.0,4.5,12.5,78.0,0.0,3.6666666666666665,10,10,8,9,1.19,7.5,17.0,2017-18,H
957.7405851259425,914.1720972711863,1.3333333333333333,1.6666666666666667,0.16666666666666666,30,0.6666666666666666,0.8333333333333334,0.3333333333333333,19,2.3333333333333335,1.8333333333333333,0.3333333333333333,1.3333333333333333,0.16666666666666666,-1.3333333333333333,35.0,-12.0,3.0,1.1666666666666667,0.5,1.0,-0.16666666666666666,-1.5,20.0,-20.0,22.666666666666668,13.833333333333334,10.166666666666666,8.0,4.166666666666667,2.6666666666666665,319.0,87.0,25.0,12.833333333333334,9.833333333333334,8.666666666666666,3.5,3.0,270.0,80.0,78,77,75,77,79,75,77,76,43.5684878547562,11,0.6666666666666666,1.3333333333333335,15.0,-0.6666666666666665,1.3333333333333333,8.0,0.33333333333333326,1.6666666666666667,49.0,-2.333333333333332,4.0,7.0,-0.6666666666666661,1.166666666666667,-1,2,-2,1,2.14,3.29,3.89,2017-18,H
970.3990911011716,1012.7344837722293,1.3333333333333333,1.8333333333333333,0.3333333333333333,27,1.0,1.3333333333333333,0.8333333333333334,39,3.1666666666666665,1.6666666666666667,0.3333333333333333,0.5,0.3333333333333333,-1.3333333333333333,25.0,-10.0,3.6666666666666665,2.5,1.0,1.3333333333333333,0.3333333333333333,-0.5,46.0,10.0,26.666666666666668,14.666666666666666,9.666666666666666,7.333333333333333,4.0,2.6666666666666665,261.0,76.0,23.333333333333332,16.5,13.166666666666666,9.5,7.833333333333333,4.0,398.0,154.0,74,76,74,75,84,80,81,82,-42.33539267105766,-12,0.33333333333333326,0.9999999999999999,-21.0,-0.5,0.6666666666666667,-20.0,-0.8333333333333333,0.8333333333333333,-137.0,3.3333333333333357,1.5,-78.0,-2.166666666666667,0.0,-10,-4,-7,-7,4.2,3.79,1.9,2017-18,H
1139.9090247126258,1048.6498307338247,2.1666666666666665,3.0,1.8333333333333333,66,1.1666666666666667,2.1666666666666665,1.3333333333333333,50,4.166666666666667,3.5,2.1666666666666665,1.1666666666666667,2.8333333333333335,1.1666666666666667,76.0,57.0,3.0,1.8333333333333333,1.8333333333333333,0.0,1.3333333333333333,0.3333333333333333,45.0,24.0,23.5,18.833333333333332,15.333333333333334,11.0,8.666666666666666,6.166666666666667,437.0,187.0,27.833333333333332,21.333333333333332,15.166666666666666,10.5,8.0,6.5,413.0,160.0,85,87,83,84,84,86,82,83,91.25919397880102,16,0.9999999999999998,1.6666666666666667,31.0,1.166666666666667,1.6666666666666667,33.0,1.1666666666666667,2.5,24.0,-4.333333333333332,3.666666666666666,27.0,0.5,2.166666666666666,1,1,1,1,1.61,4.2,6.0,2017-18,H
971.9710166092573,1092.347259872281,1.1666666666666667,1.3333333333333333,1.3333333333333333,26,2.5,2.3333333333333335,2.1666666666666665,56,2.6666666666666665,1.1666666666666667,1.5,0.6666666666666666,0.0,-0.16666666666666666,24.0,-14.0,2.1666666666666665,1.6666666666666667,1.6666666666666667,0.8333333333333334,1.1666666666666667,0.6666666666666666,49.0,31.0,22.333333333333332,14.333333333333334,11.833333333333334,8.0,3.3333333333333335,4.5,315.0,95.0,26.833333333333332,15.5,12.333333333333334,8.666666666666666,5.333333333333333,4.0,363.0,128.0,79,76,76,76,85,83,81,83,-120.37624326302375,-30,-1.3333333333333333,-0.8333333333333333,-25.0,0.5,-0.5,-45.0,-0.16666666666666674,-0.6666666666666666,-48.0,-4.5,2.0,-33.0,-0.6666666666666661,-0.6666666666666665,-6,-7,-5,-7,7.0,4.0,1.57,2017-18,A
1041.217696461671,965.3034351452583,1.0,2.1666666666666665,0.8333333333333334,50,0.6666666666666666,1.1666666666666667,1.3333333333333333,26,3.1666666666666665,1.8333333333333333,1.3333333333333333,0.16666666666666666,1.3333333333333333,-0.16666666666666666,45.0,23.0,3.0,1.1666666666666667,1.5,0.6666666666666666,-0.16666666666666666,-0.16666666666666666,26.0,-15.0,25.333333333333332,21.333333333333332,13.666666666666666,9.666666666666666,8.0,5.666666666666667,416.0,160.0,23.333333333333332,12.0,11.833333333333334,8.833333333333334,2.6666666666666665,4.5,325.0,99.0,84,86,82,83,79,76,76,76,75.91426131641276,24,0.33333333333333337,0.8333333333333333,19.0,0.16666666666666652,0.33333333333333326,38.0,-0.5,1.5,91.0,2.0,9.499999999999998,61.0,0.8333333333333321,3.5,5,10,6,7,1.3,5.75,12.0,2017-18,H
953.7957268715119,981.6116065699991,1.1666666666666667,1.8333333333333333,0.16666666666666666,28,1.8333333333333333,2.1666666666666665,0.3333333333333333,30,3.1666666666666665,1.5,0.5,1.5,0.5,-1.8333333333333333,31.0,-18.0,3.3333333333333335,2.0,0.3333333333333333,0.3333333333333333,0.5,-1.3333333333333333,27.0,-9.0,24.166666666666668,9.666666666666666,8.0,8.5,3.3333333333333335,2.0,251.0,80.0,26.666666666666668,14.833333333333334,9.666666666666666,8.666666666666666,4.666666666666667,2.6666666666666665,274.0,82.0,77,80,79,79,74,76,74,75,-27.815879698487265,-2,-0.6666666666666665,1.5,4.0,-0.16666666666666696,1.1666666666666667,-9.0,1.1666666666666667,1.8333333333333333,-23.0,-2.5,0.0,-2.0,-0.16666666666666607,0.666666666666667,3,4,5,4,2.2,3.2,3.89,2017-18,H
939.3231224073548,971.3061481237701,1.0,0.8333333333333334,0.6666666666666666,24,2.1666666666666665,2.1666666666666665,0.6666666666666666,28,2.8333333333333335,1.1666666666666667,0.5,0.8333333333333334,-0.8333333333333334,-1.3333333333333333,21.0,-29.0,3.0,1.6666666666666667,1.0,1.6666666666666667,0.8333333333333334,-1.6666666666666667,24.0,-16.0,20.333333333333332,9.333333333333334,7.5,8.333333333333334,3.0,2.8333333333333335,247.0,80.0,21.5,8.5,8.0,6.833333333333333,3.5,2.6666666666666665,224.0,64.0,75,73,74,74,76,75,74,75,-31.983025716415227,-4,-1.1666666666666665,0.16666666666666674,-3.0,-0.16666666666666652,0.16666666666666674,-13.0,-0.8333333333333334,0.8333333333333334,23.0,-1.1666666666666679,1.333333333333334,16.0,1.5000000000000009,0.3333333333333335,-1,-2,0,-1,2.54,3.1,3.2,2017-18,D
