Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeStreak,AwayStreak,HC,AC,Season,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,HomeGD,AwayGD,HomeForm,AwayForm,HomeStreakWeighted,AwayStreakWeighted,HomeGoals,HomeSOT,HomeCorners,AwayGoals,AwaySOT,AwayCorners,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR
2014-12-06,Man City,Everton,1,0,H,0.8666666666666667,0.4,11,7,2014,83,82,81,82,78,78,78,78,13,-1,1.53664191177559,0.8943932555534699,0.8222222222222222,0.4222222222222222,2.4,5.4,0.6399999999999999,1.0,5.2,0.4533333333333333,83,82,81,82,78,78,78,78
2014-12-06,QPR,Burnley,2,0,H,0.26666666666666666,0.4,3,11,2014,74,74,71,75,71,70,71,70,-14,-12,0.6239145480785101,0.7610208973100001,0.2,0.2,1.6,5.8,0.14666666666666667,1.0,3.6,0.18666666666666668,74,74,71,75,71,70,71,70
2014-12-06,Stoke,Arsenal,3,2,H,0.26666666666666666,0.6,3,9,2014,76,75,74,76,80,80,77,80,-4,4,0.7450787997972,1.123184195145,0.37777777777777777,0.5333333333333333,1.2,7.0,0.36,1.4,10.4,0.4933333333333333,76,75,74,76,80,80,77,80
2014-12-06,Tottenham,Crystal Palace,0,0,D,0.4,0.3333333333333333,2,12,2014,78,77,77,78,73,73,73,73,-3,-4,0.956623156533,0.8042788026279,0.3333333333333333,0.26666666666666666,1.2,5.4,0.39999999999999997,1.4,5.6,0.30666666666666664,78,77,77,78,73,73,73,73
2014-12-07,West Ham,Swansea,3,1,H,0.6666666666666666,0.5333333333333333,7,4,2014,75,74,72,75,77,74,74,75,5,5,1.131637620339,1.0571635736064904,0.7333333333333333,0.4888888888888889,2.0,4.2,0.6533333333333333,1.2,4.4,0.42666666666666664,75,74,72,75,77,74,74,75
2014-12-08,Southampton,Man United,1,2,A,0.6,0.8,5,1,2014,77,75,76,76,85,80,75,81,10,8,1.194861897936,1.3414772591811002,0.8,0.6666666666666666,0.8,7.0,0.8,1.6,5.8,0.5599999999999999,77,75,76,76,85,80,75,81
2014-12-13,Burnley,Southampton,1,0,H,0.4,0.4,2,5,2014,71,70,71,70,77,75,76,76,-14,9,0.684918807579,1.0753757081424,0.3333333333333333,0.6,0.8,4.8,0.21333333333333332,0.8,6.8,0.76,71,70,71,70,77,75,76,76
2014-12-13,Chelsea,Hull,2,0,H,0.8666666666666667,0.13333333333333333,5,4,2014,82,82,81,83,75,73,70,73,19,-5,1.8217232753421002,0.720053231673807,0.9111111111111111,0.06666666666666667,1.8,8.8,0.7866666666666667,0.4,2.2,0.18666666666666668,82,82,81,83,75,73,70,73
2014-12-13,Crystal Palace,Stoke,1,1,D,0.3333333333333333,0.4,9,8,2014,73,73,73,73,76,75,74,76,-4,-3,0.81951323801841,0.8573972193117001,0.26666666666666666,0.4,1.0,7.4,0.27999999999999997,1.4,5.8,0.36,73,73,73,73,76,75,74,76
2014-12-13,Leicester,Man City,0,1,A,0.06666666666666667,0.8666666666666667,8,2,2014,71,72,68,72,83,82,81,82,-9,14,0.5993539209945902,1.626081237330937,0.06666666666666667,0.7777777777777778,0.6,6.0,0.2,2.4,6.2,0.7066666666666666,71,72,68,72,83,82,81,82
2014-12-13,Sunderland,West Ham,1,1,D,0.26666666666666666,0.6666666666666666,6,8,2014,76,73,72,74,75,74,72,75,-10,7,0.90086700106143,1.237353977699649,0.28888888888888886,0.6222222222222222,0.4,5.0,0.4133333333333334,2.0,4.2,0.6933333333333332,76,73,72,74,75,74,72,75
2014-12-14,Man United,Liverpool,3,0,H,1.0,0.4666666666666667,2,7,2014,85,80,75,81,79,78,75,79,9,2,1.4609634489747,1.0653121107423902,1.0,0.35555555555555557,2.0,5.2,0.6133333333333333,1.2,4.4,0.4933333333333333,85,80,75,81,79,78,75,79
2014-12-14,Swansea,Tottenham,1,2,A,0.4666666666666667,0.4666666666666667,7,9,2014,77,74,74,75,78,77,77,78,3,-3,0.9514472162458414,0.9413887211424901,0.5333333333333333,0.4888888888888889,1.4,5.2,0.48,1.0,5.0,0.4133333333333334,77,74,74,75,78,77,77,78
2014-12-15,Everton,QPR,3,1,H,0.3333333333333333,0.4666666666666667,1,8,2014,78,78,78,78,74,74,71,75,-2,-12,0.804953929998123,0.7000166378095101,0.4222222222222222,0.35555555555555557,1.0,4.4,0.44000000000000006,1.6,5.0,0.14666666666666667,78,78,78,78,74,74,71,75
2014-12-20,Hull,Swansea,0,1,A,0.13333333333333333,0.26666666666666666,4,5,2014,75,73,70,73,77,74,74,75,-7,2,0.6480479085064262,0.8563024946212572,0.1111111111111111,0.28888888888888886,0.4,2.8,0.14666666666666667,1.2,5.4,0.5066666666666666,75,73,70,73,77,74,74,75
2014-12-20,Man City,Crystal Palace,3,0,H,1.0,0.4,8,6,2014,83,82,81,82,73,73,73,73,15,-4,1.686016629430396,0.823301636147739,1.0,0.4,2.2,5.2,0.7466666666666666,1.0,7.0,0.2533333333333333,83,82,81,82,73,73,73,73
2014-12-20,QPR,West Brom,3,2,H,0.4666666666666667,0.26666666666666666,5,11,2014,74,74,71,75,74,74,71,74,-14,-4,0.6300149740285591,0.7224145423024231,0.5111111111111111,0.35555555555555557,1.6,6.2,0.22666666666666666,0.4,3.2,0.4,74,74,71,75,74,74,71,74
2014-12-20,Southampton,Everton,3,0,H,0.2,0.4666666666666667,4,6,2014,77,75,76,76,78,78,78,78,8,0,0.96783813732816,0.874955593779074,0.3333333333333333,0.4666666666666667,0.6,7.0,0.68,1.4,3.8,0.43999999999999995,77,75,76,76,78,78,78,78
2014-12-20,Tottenham,Burnley,2,1,H,0.6666666666666666,0.6,9,6,2014,78,77,77,78,71,70,71,70,-2,-13,1.0365334427670743,0.79245637839324,0.7111111111111111,0.5333333333333333,1.2,5.8,0.44000000000000006,0.8,4.2,0.2533333333333333,78,77,77,78,71,70,71,70
2014-12-20,West Ham,Leicester,2,0,H,0.5333333333333333,0.06666666666666667,9,4,2014,75,74,72,75,71,72,68,72,7,-10,1.203705280035827,0.5394185288951312,0.4666666666666667,0.08888888888888889,1.8,5.0,0.6933333333333334,0.6,6.0,0.12,75,74,72,75,71,72,68,72
2014-12-21,Liverpool,Arsenal,2,2,D,0.4666666666666667,0.4,10,6,2014,79,78,75,79,80,80,77,80,-1,3,0.9587808996681512,1.0108657756305,0.5111111111111111,0.3333333333333333,1.0,4.8,0.48,1.2,8.6,0.5333333333333333,79,78,75,79,80,80,77,80
2014-12-22,Stoke,Chelsea,0,2,A,0.26666666666666666,0.8666666666666667,6,5,2014,76,75,74,76,82,82,81,83,-3,21,0.8536088211823711,1.893728598509481,0.15555555555555556,0.8666666666666667,1.2,6.4,0.37333333333333335,1.8,7.2,0.8133333333333332,76,75,74,76,82,82,81,83
2014-12-26,Arsenal,QPR,2,1,H,0.4666666666666667,0.6,6,2,2014,80,80,77,80,74,74,71,75,3,-13,1.0056572880342651,0.7022564282588014,0.4888888888888889,0.6,1.4,7.8,0.5066666666666667,1.8,5.8,0.30666666666666664,80,80,77,80,74,74,71,75
2014-12-26,Burnley,Liverpool,0,1,A,0.6,0.5333333333333333,8,2,2014,71,70,71,70,79,78,75,79,-14,-1,0.713210740553916,0.9639893872643861,0.7333333333333333,0.6888888888888889,1.0,5.2,0.3466666666666666,1.2,6.2,0.4666666666666667,71,70,71,70,79,78,75,79
2014-12-26,Chelsea,West Ham,2,0,H,0.8666666666666667,0.6666666666666666,8,6,2014,82,82,81,83,75,74,72,75,23,9,1.9790894806277182,1.25764713292534,0.8222222222222222,0.5777777777777777,1.8,6.8,0.8400000000000001,1.8,6.4,0.6399999999999999,82,82,81,83,75,74,72,75
2014-12-26,Crystal Palace,Southampton,1,3,A,0.4,0.2,8,4,2014,73,73,73,73,77,75,76,76,-7,11,0.740971472532965,1.0553336967060674,0.5333333333333333,0.06666666666666667,1.0,7.4,0.27999999999999997,0.8,5.2,0.5599999999999999,73,73,73,73,77,75,76,76
2014-12-26,Everton,Stoke,0,1,A,0.26666666666666666,0.26666666666666666,9,3,2014,78,78,78,78,76,75,74,76,-3,-5,0.7874600344011665,0.768247939064134,0.2222222222222222,0.24444444444444444,1.0,4.8,0.4533333333333333,1.0,4.8,0.3333333333333333,78,78,78,78,76,75,74,76
2014-12-26,Leicester,Tottenham,1,2,A,0.06666666666666667,0.6666666666666666,11,1,2014,71,72,68,72,78,77,77,78,-12,-1,0.48547667600561806,1.1157790806063983,0.1111111111111111,0.6,0.6,6.0,0.08,1.2,5.8,0.52,71,72,68,72,78,77,77,78
2014-12-26,Sunderland,Hull,1,3,A,0.26666666666666666,0.13333333333333333,10,4,2014,76,73,72,74,75,73,70,73,-10,-8,0.9345156987252519,0.5832431176557836,0.26666666666666666,0.15555555555555556,0.4,5.2,0.37333333333333335,0.2,3.0,0.10666666666666666,76,73,72,74,75,73,70,73
2014-12-26,West Brom,Man City,1,3,A,0.06666666666666667,1.0,10,6,2014,74,74,71,74,83,82,81,82,-5,18,0.6501730880721808,1.76834679304517,0.044444444444444446,1.0,0.6,4.8,0.3466666666666667,2.4,5.4,0.8133333333333332,74,74,71,74,83,82,81,82
2014-12-28,Hull,Leicester,0,1,A,0.3333333333333333,0.0,7,1,2014,75,73,70,73,71,72,68,72,-6,-13,0.6766946875283089,0.4369290084050562,0.26666666666666666,0.0,0.8,3.8,0.10666666666666666,0.8,7.0,0.08,75,73,70,73,71,72,68,72
2014-12-28,Man City,Burnley,2,2,D,1.0,0.4,10,3,2014,83,82,81,82,71,70,71,70,20,-15,1.833364101852388,0.6418896664985244,1.0,0.5333333333333333,2.4,5.4,0.8800000000000001,0.8,5.4,0.4533333333333333,83,82,81,82,71,70,71,70
2014-12-28,QPR,Crystal Palace,0,0,D,0.4,0.2,9,4,2014,74,74,71,75,73,73,73,73,-14,-9,0.6320307854329212,0.6668743252796685,0.4,0.26666666666666666,1.4,4.0,0.4133333333333333,0.6,8.2,0.3466666666666666,74,74,71,75,73,73,73,73
2014-12-28,Southampton,Chelsea,1,1,D,0.4,0.8666666666666667,4,6,2014,77,75,76,76,82,82,81,83,13,25,1.1294308439593639,2.1048541939202523,0.2,0.7777777777777778,1.4,4.4,0.44000000000000006,1.8,5.4,0.8400000000000001,77,75,76,76,82,82,81,83
2014-12-28,Stoke,West Brom,2,0,H,0.4666666666666667,0.06666666666666667,5,3,2014,76,75,74,76,74,74,71,74,-4,-7,0.8469939425042506,0.5851557792649626,0.4,0.06666666666666667,1.2,4.4,0.29333333333333333,0.8,6.8,0.2533333333333333,76,75,74,76,74,74,71,74
2014-12-28,Tottenham,Man United,0,0,D,0.6666666666666666,1.0,3,6,2014,78,77,77,78,85,80,75,81,0,12,1.1643267482069601,1.567494660048939,0.4888888888888889,1.0,1.2,5.4,0.5599999999999999,2.4,3.4,0.7066666666666667,78,77,77,78,85,80,75,81
2014-12-28,West Ham,Arsenal,1,2,A,0.6666666666666666,0.6666666666666666,7,8,2014,75,74,72,75,80,80,77,80,7,4,1.1318824196328061,1.0758829308601452,0.8,0.7111111111111111,1.6,6.6,0.6399999999999999,1.6,6.8,0.5066666666666667,75,74,72,75,80,80,77,80
2014-12-29,Liverpool,Swansea,4,1,H,0.5333333333333333,0.4666666666666667,6,3,2014,79,78,75,79,77,74,74,75,0,3,1.0353104613197777,0.9211072854718998,0.5333333333333333,0.4444444444444444,1.2,5.6,0.4800000000000001,1.2,5.8,0.4533333333333333,79,78,75,79,77,74,74,75
2015-01-01,Hull,Everton,2,0,H,0.26666666666666666,0.26666666666666666,4,8,2014,75,73,70,73,78,78,78,78,-7,-4,0.609025218775478,0.7087140309610499,0.24444444444444444,0.3111111111111111,0.6,4.4,0.15999999999999998,0.8,5.8,0.4,75,73,70,73,78,78,78,78
2015-01-01,Liverpool,Leicester,2,2,D,0.5333333333333333,0.2,4,5,2014,79,78,75,79,71,72,68,72,3,-12,1.1274211898669677,0.5045984771578871,0.37777777777777777,0.06666666666666667,1.4,6.0,0.49333333333333335,0.6,6.2,0.05333333333333333,79,78,75,79,71,72,68,72
2015-01-01,Man City,Sunderland,3,2,H,0.8666666666666667,0.2,10,4,2014,83,82,81,82,76,73,72,74,20,-12,1.7142166583170018,0.8410641288527266,0.9555555555555556,0.2222222222222222,2.0,7.4,0.9466666666666667,0.6,5.4,0.33333333333333337,83,82,81,82,76,73,72,74
2015-01-01,QPR,Swansea,1,1,D,0.4666666666666667,0.4,4,9,2014,74,74,71,75,77,74,74,75,-14,0,0.635515139417596,0.8289965569247097,0.5555555555555556,0.4666666666666667,1.4,5.4,0.44000000000000006,1.2,5.6,0.4533333333333333,74,74,71,75,77,74,74,75
2015-01-01,Southampton,Arsenal,2,0,H,0.4666666666666667,0.6666666666666666,2,7,2014,77,75,76,76,80,80,77,80,13,5,1.2269731789554528,1.1890711728234258,0.35555555555555557,0.6,1.6,4.4,0.36000000000000004,1.8,7.6,0.5466666666666666,77,75,76,76,80,80,77,80
2015-01-01,Stoke,Man United,1,1,D,0.6666666666666666,0.8666666666666667,11,7,2014,76,75,74,76,85,80,75,81,-2,12,0.905509520430747,1.527177868864741,0.6222222222222222,0.9555555555555556,1.4,5.0,0.3333333333333333,2.0,3.6,0.7999999999999999,76,75,74,76,85,80,75,81
2015-01-01,Tottenham,Chelsea,5,3,H,0.7333333333333333,0.8666666666666667,5,3,2014,78,77,77,78,82,82,81,83,0,25,1.204643539391158,2.0073118589241634,0.7333333333333333,0.9555555555555556,1.2,4.8,0.5733333333333334,2.0,5.0,0.8400000000000001,78,77,77,78,82,82,81,83
2015-01-01,West Ham,West Brom,1,1,D,0.4666666666666667,0.06666666666666667,0,1,2014,75,74,72,75,74,74,71,74,6,-9,1.0186941776695255,0.5266402013384663,0.6222222222222222,0.08888888888888889,1.4,7.4,0.6399999999999999,0.8,6.6,0.2,75,74,72,75,74,74,71,74
2015-01-10,Burnley,QPR,2,1,H,0.26666666666666666,0.3333333333333333,10,6,2014,71,70,71,70,74,74,71,75,-15,-14,0.7610371100339108,0.6548632811683074,0.28888888888888886,0.3333333333333333,0.8,6.0,0.48,1.2,5.6,0.4800000000000001,71,70,71,70,74,74,71,75
2015-01-10,Crystal Palace,Tottenham,2,1,H,0.2,0.8666666666666667,4,6,2014,73,73,73,73,78,77,77,78,-9,2,0.6633899712949938,1.4053747252835744,0.2222222222222222,0.9111111111111111,0.4,7.8,0.3333333333333333,2.2,5.4,0.6399999999999999,73,73,73,73,78,77,77,78
2015-01-10,Everton,Man City,1,1,D,0.2,0.8666666666666667,4,9,2014,78,78,78,78,83,82,81,82,-6,21,0.6378426278649449,1.7983230712022744,0.26666666666666666,0.9111111111111111,0.6,6.2,0.3466666666666667,2.4,7.2,0.9466666666666667,78,78,78,78,83,82,81,82
2015-01-10,Sunderland,Liverpool,0,1,A,0.13333333333333333,0.5333333333333333,6,6,2014,76,73,72,74,79,78,75,79,-13,3,0.756957715967454,1.0651389185960596,0.15555555555555556,0.4444444444444444,1.0,5.8,0.30666666666666664,1.8,5.8,0.5066666666666667,76,73,72,74,79,78,75,79
2015-01-10,Swansea,West Ham,1,1,D,0.26666666666666666,0.3333333333333333,4,5,2014,77,74,74,75,75,74,72,75,0,6,0.8096484151739983,0.9694887800364196,0.2222222222222222,0.4,1.0,5.6,0.42666666666666664,1.0,6.0,0.5999999999999999,77,74,74,75,75,74,72,75
2015-01-10,West Brom,Hull,1,0,H,0.13333333333333333,0.4,5,2,2014,74,74,71,74,75,73,70,73,-9,-5,0.5758455989715723,0.679896621871583,0.13333333333333333,0.26666666666666666,0.8,5.4,0.14666666666666667,1.0,4.6,0.19999999999999998,74,74,71,74,75,73,70,73
2015-01-11,Arsenal,Stoke,3,0,H,0.4666666666666667,0.5333333333333333,9,1,2014,80,80,77,80,76,75,74,76,3,-2,1.0701640555410832,0.9676763552741463,0.4222222222222222,0.4666666666666667,1.6,7.2,0.5599999999999999,1.0,6.6,0.4133333333333333,80,80,77,80,76,75,74,76
2015-01-11,Man United,Southampton,0,1,A,0.7333333333333333,0.6666666666666666,3,5,2014,85,80,75,81,77,75,76,76,12,15,1.4650110340213416,1.3458802962377954,0.8666666666666667,0.5777777777777777,1.6,3.6,0.8666666666666668,1.8,3.8,0.3333333333333333,85,80,75,81,77,75,76,76
2015-01-17,Burnley,Crystal Palace,2,3,A,0.4666666666666667,0.3333333333333333,5,7,2014,71,70,71,70,73,73,73,73,-14,-8,0.8265234381507416,0.8039274438233512,0.4444444444444444,0.2222222222222222,1.2,5.8,0.4533333333333333,0.8,6.2,0.3066666666666667,71,70,71,70,73,73,73,73
2015-01-17,Leicester,Stoke,0,1,A,0.26666666666666666,0.4666666666666667,6,5,2014,71,72,68,72,76,75,74,76,-12,-5,0.5668807484287951,0.8709087197467317,0.15555555555555556,0.5111111111111111,0.8,5.8,0.07999999999999999,0.8,5.2,0.43999999999999995,71,72,68,72,76,75,74,76
2015-01-17,QPR,Man United,0,2,A,0.3333333333333333,0.5333333333333333,3,3,2014,74,74,71,75,85,80,75,81,-15,11,0.5893769530514766,1.3185099306192074,0.4444444444444444,0.7111111111111111,1.2,5.2,0.4533333333333334,1.2,3.8,0.8800000000000001,74,74,71,75,85,80,75,81
2015-01-17,Swansea,Chelsea,0,5,A,0.3333333333333333,0.6666666666666666,1,2,2014,77,74,74,75,82,82,81,83,0,23,0.8256324516602405,1.806580673031747,0.3333333333333333,0.8444444444444444,1.0,5.6,0.37333333333333335,2.0,5.4,0.8666666666666668,77,74,74,75,82,82,81,83
2015-01-17,Tottenham,Sunderland,2,1,H,0.6666666666666666,0.13333333333333333,6,6,2014,78,77,77,78,76,73,72,74,1,-14,1.264837252755217,0.6812619443707086,0.8,0.2,2.0,4.8,0.72,0.8,6.6,0.2533333333333333,78,77,77,78,76,73,72,74
2015-01-18,Man City,Arsenal,0,2,A,0.7333333333333333,0.6666666666666666,16,3,2014,83,82,81,82,80,80,77,80,21,6,1.6822750268685414,1.166931691068498,0.8222222222222222,0.6444444444444445,2.4,8.6,0.9466666666666667,1.8,7.2,0.5333333333333333,83,82,81,82,80,80,77,80
2015-01-18,West Ham,Hull,3,0,H,0.3333333333333333,0.4,4,7,2014,75,74,72,75,75,73,70,73,6,-6,0.9535047435501774,0.6119069596844247,0.4,0.4,1.0,5.4,0.5333333333333333,1.0,4.2,0.2533333333333333,75,74,72,75,75,73,70,73
2015-01-19,Everton,West Brom,0,0,D,0.26666666666666666,0.26666666666666666,8,1,2014,78,78,78,78,74,74,71,74,-6,-8,0.7538906721986779,0.6438352611587306,0.35555555555555557,0.1111111111111111,0.8,5.6,0.3066666666666667,1.0,6.0,0.12,78,78,78,78,74,74,71,74
2015-01-31,Chelsea,Man City,1,1,D,0.6666666666666666,0.5333333333333333,1,4,2014,82,82,81,83,83,82,81,82,28,19,1.8891439181977712,1.514047524181687,0.7333333333333333,0.6666666666666666,2.6,4.8,0.8266666666666665,1.8,10.2,0.8933333333333333,82,82,81,83,83,82,81,82
2015-01-31,Crystal Palace,Everton,0,1,A,0.4666666666666667,0.13333333333333333,6,1,2014,73,73,73,73,78,78,78,78,-7,-6,0.8865797876384254,0.7428851310946831,0.26666666666666666,0.06666666666666667,1.2,5.8,0.30666666666666664,0.2,7.0,0.29333333333333333,73,73,73,73,78,78,78,78
2015-01-31,Liverpool,West Ham,2,0,H,0.7333333333333333,0.3333333333333333,5,7,2014,79,78,75,79,75,74,72,75,4,9,1.140834690192805,1.0146954395186198,0.6888888888888889,0.17777777777777778,2.0,5.6,0.52,1.2,4.4,0.4933333333333333,79,78,75,79,75,74,72,75
2015-01-31,Man United,Leicester,3,1,H,0.5333333333333333,0.26666666666666666,4,3,2014,85,80,75,81,71,72,68,72,13,-13,1.377447625924355,0.5101926735859156,0.5555555555555556,0.24444444444444444,1.2,4.2,0.8266666666666665,0.8,5.4,0.12,85,80,75,81,71,72,68,72
2015-01-31,Stoke,QPR,3,1,H,0.6666666666666666,0.13333333333333333,3,5,2014,76,75,74,76,74,74,71,75,-4,-17,0.9275967945896112,0.5304392577463289,0.7333333333333333,0.15555555555555556,1.0,5.0,0.48,0.6,4.8,0.42666666666666664,76,75,74,76,74,74,71,75
2015-01-31,Sunderland,Burnley,2,0,H,0.06666666666666667,0.26666666666666666,6,3,2014,76,73,72,74,71,70,71,70,-15,-15,0.6131357499336377,0.7438710943356674,0.1111111111111111,0.2,1.0,6.4,0.2,1.4,6.4,0.4666666666666667,76,73,72,74,71,70,71,70
2015-01-31,West Brom,Tottenham,0,3,A,0.3333333333333333,0.6666666666666666,6,3,2014,74,74,71,74,78,77,77,78,-8,2,0.6548408022627253,1.3329634471922878,0.2222222222222222,0.6888888888888889,0.6,4.0,0.12,2.0,4.2,0.72,74,74,71,74,78,77,77,78
2015-02-01,Southampton,Swansea,0,1,A,0.8666666666666667,0.3333333333333333,9,0,2014,77,75,76,76,77,74,74,75,16,-5,1.4923813996399296,0.7430692064942164,0.8666666666666667,0.4444444444444444,2.0,3.8,0.3866666666666666,0.8,4.4,0.3466666666666667,77,75,76,76,77,74,74,75
2015-02-07,Everton,Liverpool,0,0,D,0.3333333333333333,0.8666666666666667,3,6,2014,78,78,78,78,79,78,75,79,-5,6,0.8315431098585256,1.242304234144667,0.17777777777777778,0.8666666666666667,0.4,6.0,0.22666666666666666,2.0,4.6,0.5733333333333333,78,78,78,78,79,78,75,79
2015-02-07,Leicester,Crystal Palace,0,1,A,0.26666666666666666,0.4666666666666667,8,6,2014,71,72,68,72,73,73,73,73,-15,-8,0.459173406227324,0.7979218088745829,0.3333333333333333,0.4222222222222222,1.0,5.2,0.16,1.2,5.8,0.32,71,72,68,72,73,73,73,73
2015-02-07,Man City,Hull,1,1,D,0.4,0.4,13,1,2014,83,82,81,82,75,73,70,73,19,-9,1.5515571635832954,0.5507162637159821,0.4666666666666667,0.5333333333333333,1.4,9.8,0.8,1.0,4.8,0.30666666666666664,83,82,81,82,75,73,70,73
2015-02-07,QPR,Southampton,0,1,A,0.13333333333333333,0.6666666666666666,3,4,2014,74,74,71,75,77,75,76,76,-19,15,0.47739533197169604,1.3431432596759365,0.2,0.7555555555555555,0.6,5.4,0.3333333333333333,1.4,4.8,0.52,74,74,71,75,77,75,76,76
2015-02-07,Swansea,Sunderland,1,1,D,0.3333333333333333,0.2,7,1,2014,77,74,74,75,76,73,72,74,-4,-13,0.8923073464582093,0.6875228593672045,0.2222222222222222,0.06666666666666667,0.8,3.4,0.36000000000000004,1.2,6.4,0.16,77,74,74,75,76,73,72,74
2015-02-07,Tottenham,Arsenal,2,1,H,0.6666666666666666,0.8,10,3,2014,78,77,77,78,80,80,77,80,5,8,1.3984475274185604,1.3351591937553522,0.5777777777777777,0.8,2.2,4.6,0.72,1.8,6.6,0.5866666666666667,78,77,77,78,80,80,77,80
2015-02-08,Burnley,West Brom,2,2,D,0.26666666666666666,0.3333333333333333,5,6,2014,71,70,71,70,74,74,71,74,-17,-11,0.6694839849021007,0.5893567220364528,0.28888888888888886,0.3333333333333333,1.2,5.8,0.4,0.4,3.2,0.1733333333333333,71,70,71,70,74,74,71,74
2015-02-08,West Ham,Man United,1,1,D,0.3333333333333333,0.5333333333333333,9,9,2014,75,74,72,75,85,80,75,81,7,15,0.9132258955667578,1.4284668932829467,0.28888888888888886,0.4,1.2,4.6,0.42666666666666664,1.2,4.6,0.7333333333333333,75,74,72,75,85,80,75,81
2015-02-10,Arsenal,Leicester,2,1,H,0.6,0.26666666666666666,6,6,2014,80,80,77,80,71,72,68,72,7,-16,1.2016432743798169,0.4132560656045916,0.6666666666666666,0.4222222222222222,1.6,6.0,0.6533333333333333,0.8,4.6,0.2,80,80,77,80,71,72,68,72
2015-02-10,Liverpool,Tottenham,3,2,H,0.7333333333333333,0.8,5,7,2014,79,78,75,79,78,77,77,78,6,6,1.201228121716053,1.5319634467940957,0.7777777777777778,0.7333333333333333,1.8,5.4,0.6399999999999999,2.6,6.0,0.72,79,78,75,79,78,77,77,78
2015-02-10,Sunderland,QPR,0,2,A,0.26666666666666666,0.06666666666666667,8,4,2014,76,73,72,74,74,74,71,75,-13,-20,0.708001308076305,0.4296557987745264,0.15555555555555556,0.1111111111111111,1.2,4.6,0.14666666666666667,0.6,4.2,0.27999999999999997,76,73,72,74,74,74,71,75
2015-02-11,Chelsea,Everton,1,0,H,0.5333333333333333,0.4,10,2,2014,82,82,81,83,78,78,78,78,28,-5,1.8516342787961628,0.8726192222871398,0.5777777777777777,0.3111111111111111,2.4,4.0,0.7866666666666667,0.4,4.8,0.24,82,82,81,83,78,78,78,78
2015-02-11,Man United,Burnley,3,1,H,0.5333333333333333,0.3333333333333333,5,8,2014,85,80,75,81,71,70,71,70,15,-17,1.3769427935113279,0.6614712586155359,0.4666666666666667,0.4,1.4,5.2,0.64,1.6,5.2,0.3333333333333333,85,80,75,81,71,70,71,70
2015-02-11,Southampton,West Ham,0,0,D,0.6666666666666666,0.4,8,2,2014,77,75,76,76,75,74,72,75,16,7,1.390882792873106,0.9647499953383767,0.6444444444444445,0.4222222222222222,1.0,4.8,0.6133333333333333,1.2,5.0,0.36,77,75,76,76,75,74,72,75
2015-02-11,Stoke,Man City,1,4,A,0.6666666666666666,0.4,3,2,2014,76,75,74,76,83,82,81,82,-2,19,0.9806407203642441,1.4514730735965642,0.6222222222222222,0.4888888888888889,1.4,5.0,0.5599999999999999,1.2,10.4,0.6799999999999999,76,75,74,76,83,82,81,82
2015-02-11,West Brom,Swansea,2,0,H,0.4,0.4,5,4,2014,74,74,71,74,77,74,74,75,-11,-4,0.5973694483230176,0.8718288977491089,0.4666666666666667,0.35555555555555557,0.8,3.8,0.22666666666666666,0.8,4.2,0.3333333333333333,74,74,71,74,77,74,74,75
2015-02-21,Chelsea,Burnley,1,1,D,0.5333333333333333,0.26666666666666666,7,7,2014,82,82,81,83,71,70,71,70,29,-19,1.938896201024877,0.5953241327539823,0.4222222222222222,0.37777777777777777,2.2,4.4,0.72,1.4,6.2,0.32,82,82,81,83,71,70,71,70
2015-02-21,Crystal Palace,Arsenal,1,2,A,0.6666666666666666,0.6,10,1,2014,73,73,73,73,80,80,77,80,-7,8,0.8438391494973153,1.2429688809402761,0.6444444444444445,0.5333333333333333,1.2,5.4,0.3333333333333333,1.6,5.6,0.6399999999999999,73,73,73,73,80,80,77,80
2015-02-21,Hull,QPR,2,1,H,0.26666666666666666,0.2,5,7,2014,75,73,70,73,74,74,71,75,-9,-18,0.6508003537027135,0.5004559295821569,0.28888888888888886,0.06666666666666667,0.6,4.2,0.36,0.8,4.2,0.2,75,73,70,73,74,74,71,75
2015-02-21,Sunderland,West Brom,0,0,D,0.26666666666666666,0.5333333333333333,11,2,2014,76,73,72,74,74,74,71,74,-15,-9,0.6372011772686745,0.6845523380979286,0.24444444444444444,0.5333333333333333,0.8,5.4,0.15999999999999998,1.0,4.6,0.29333333333333333,76,73,72,74,74,74,71,74
2015-02-21,Swansea,Man United,2,1,H,0.3333333333333333,0.6666666666666666,4,10,2014,77,74,74,75,85,80,75,81,-6,17,0.7846460079741979,1.4430899193728814,0.35555555555555557,0.5777777777777777,0.6,3.2,0.3333333333333333,1.8,4.8,0.5733333333333334,77,74,74,75,85,80,75,81
2015-02-22,Everton,Leicester,2,2,D,0.4,0.06666666666666667,4,7,2014,78,78,78,78,71,72,68,72,-6,-17,0.7853573000584259,0.37193045904413247,0.4444444444444444,0.1111111111111111,0.4,3.6,0.26666666666666666,0.8,5.6,0.2533333333333333,78,78,78,78,71,72,68,72
